time_date,odds,time,date,month,day,year,date_time
12:17 06 Fe Tu,1.0,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,1.21,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,1.04,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,109.28,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,5.84,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,3.58,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,1.42,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:17 06 Fe Tu,4.76,12:17,6,2,Tu,2024,2024-02-06 12:17:00
12:24 06 Fe Tu,3.23,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.48,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,3.43,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.09,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,2.23,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.21,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.11,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.73,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.89,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.0,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.52,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.02,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.68,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.04,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.57,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.53,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.01,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,1.06,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,2.73,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:24 06 Fe Tu,31.86,12:24,6,2,Tu,2024,2024-02-06 12:24:00
12:36 06 Fe Tu,9.81,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,5.1,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.02,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.86,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,2.13,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,2.21,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,3.95,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,7.57,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.18,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.23,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.68,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.01,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.83,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.0,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.45,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,286.72,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.01,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,2.24,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,3.1,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,7.71,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,23.7,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,2.22,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.12,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,1.18,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,2.31,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:36 06 Fe Tu,3.23,12:36,6,2,Tu,2024,2024-02-06 12:36:00
12:44 06 Fe Tu,2.02,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,10.53,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,2.62,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,46.45,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,1.02,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,1.98,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,32.93,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,6.21,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,1.2,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,1.9,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,1.77,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,2.83,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:44 06 Fe Tu,1.23,12:44,6,2,Tu,2024,2024-02-06 12:44:00
12:56 06 Fe Tu,1.0,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.46,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.18,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.09,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,56.41,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.07,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.88,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,2.55,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,2.51,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.59,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.86,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.04,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,5.02,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,4.04,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,3.33,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.13,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.28,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,4.21,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,2.31,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.17,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,2.74,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.25,12:56,6,2,Tu,2024,2024-02-06 12:56:00
12:56 06 Fe Tu,1.29,12:56,6,2,Tu,2024,2024-02-06 12:56:00
13:05 06 Fe Tu,1.68,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.07,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,5.07,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,8.35,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.06,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,2.8,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.87,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.91,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,3.04,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,2.18,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,2.21,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,6.04,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,2.2,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.08,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,6.02,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.2,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,2.2,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,2.05,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:05 06 Fe Tu,1.03,13:05,6,2,Tu,2024,2024-02-06 13:05:00
13:52 06 Fe Tu,1.59,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,9.68,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,13.04,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.57,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,9.12,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,10.81,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.2,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.46,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.02,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.34,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,5.54,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.49,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,4.14,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.36,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,6.43,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.39,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.6,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.34,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,2.9,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,4.58,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,3.38,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.61,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,11.92,13:52,6,2,Tu,2024,2024-02-06 13:52:00
13:52 06 Fe Tu,1.37,13:52,6,2,Tu,2024,2024-02-06 13:52:00
14:03 06 Fe Tu,1.07,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.92,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,3.37,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,2.23,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.14,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.34,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,3.44,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.34,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.0,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.27,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.21,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.82,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.34,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,6.12,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,2.61,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.02,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,3.51,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.62,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.59,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.11,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.17,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.12,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,2.9,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,2.41,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,5.82,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,3.6,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:03 06 Fe Tu,1.17,14:03,6,2,Tu,2024,2024-02-06 14:03:00
14:13 06 Fe Tu,3.15,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,23.67,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.22,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.23,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.17,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.75,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.26,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,2.03,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.87,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.89,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.67,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,24.43,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.54,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,15.76,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,2.95,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,2.13,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,9.29,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.59,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,2.4,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,7.99,14:13,6,2,Tu,2024,2024-02-06 14:13:00
14:13 06 Fe Tu,1.67,14:13,6,2,Tu,2024,2024-02-06 14:13:00
19:30 06 Fe Tu,13.93,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,9.55,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.5,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.19,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.31,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,7.84,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,13.57,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.01,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.0,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.21,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.19,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.78,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,3.22,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,33.9,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,2.24,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,3.23,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,3.67,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,2.73,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.71,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.34,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.15,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.56,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.78,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.21,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.08,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,1.57,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:30 06 Fe Tu,4.32,19:30,6,2,Tu,2024,2024-02-06 19:30:00
19:43 06 Fe Tu,51.8,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.0,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.0,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,2.06,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,3.84,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.08,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.63,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,30.07,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.0,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,2.15,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.27,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.42,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.35,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.49,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.1,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,8.62,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.05,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.36,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.36,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.03,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,3.81,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,2.82,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.52,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.27,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,1.5,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,3.52,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:43 06 Fe Tu,3.57,19:43,6,2,Tu,2024,2024-02-06 19:43:00
19:53 06 Fe Tu,130.67,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.0,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.78,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,7.55,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,2.24,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.24,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.5,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.31,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.58,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,5.98,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.07,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,4.55,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,15.46,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,51.8,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.0,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,2.15,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,2.02,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,3.31,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,1.24,19:53,6,2,Tu,2024,2024-02-06 19:53:00
19:53 06 Fe Tu,10.18,19:53,6,2,Tu,2024,2024-02-06 19:53:00
20:08 06 Fe Tu,2.44,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,50.27,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.14,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.5,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.2,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.68,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,4.46,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.51,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.44,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.0,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.07,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.88,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,2.55,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,2.51,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.59,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.86,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.77,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,2.63,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.6,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,6.62,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.7,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,4.68,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,2.05,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,4.19,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.72,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.0,20:08,6,2,Tu,2024,2024-02-06 20:08:00
20:08 06 Fe Tu,1.53,20:08,6,2,Tu,2024,2024-02-06 20:08:00
02:37 07 Fe We,1.35,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,3.51,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.0,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.31,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.58,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,65.22,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.5,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,2.45,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,2.14,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,2.61,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,2.25,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.23,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.16,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,3.14,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.99,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,29.4,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.3,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,2.51,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,6.42,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.05,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.04,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.33,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.69,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.0,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.0,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,41.66,02:37,7,2,We,2024,2024-02-07 02:37:00
02:37 07 Fe We,1.25,02:37,7,2,We,2024,2024-02-07 02:37:00
02:48 07 Fe We,13.36,02:48,7,2,We,2024,2024-02-07 02:48:00
02:48 07 Fe We,1.46,02:48,7,2,We,2024,2024-02-07 02:48:00
02:48 07 Fe We,149.43,02:48,7,2,We,2024,2024-02-07 02:48:00
02:48 07 Fe We,6.75,02:48,7,2,We,2024,2024-02-07 02:48:00
